('2016-5-27!5', 1)
('2016-5-27!6', 2)
('2016-5-27!7', 2)
('2016-5-28!0', 86)
('2016-5-28!1', 17)
('2016-5-28!2', 31)
('2016-5-28!3', 4)
('2016-5-28!4', 8)
('2016-5-28!5', 2)
('2016-5-28!7', 2)
('2016-5-28!8', 1)
('2016-5-29!0', 30)
('2016-5-29!1', 8)
('2016-5-29!2', 4)
('2016-5-29!3', 5)
('2016-5-29!4', 2)
('2016-5-29!5', 3)
('2016-5-3!0', 46)
('2016-5-3!1', 13)
('2016-5-3!2', 17)
('2016-5-3!3', 7)
('2016-5-3!4', 9)
('2016-5-3!5', 1)
('2016-5-3!6', 2)
('2016-5-3!7', 1)
('2016-5-3!8', 1)
('2016-5-3!9', 1)
('2016-5-30!0', 54)
('2016-5-30!1', 10)
('2016-5-30!2', 12)
('2016-5-30!3', 10)
('2016-5-30!4', 4)
('2016-5-30!6', 3)
('2016-5-30!7', 1)
('2016-5-30!8', 1)
('2016-5-31!0', 39)
('2016-5-31!1', 20)
('2016-5-31!13', 1)
('2016-5-31!2', 19)
('2016-5-31!3', 13)
('2016-5-31!4', 3)
('2016-5-31!6', 5)
('2016-5-31!7', 3)
('2016-5-31!8', 1)
('2016-5-4!0', 48)
('2016-5-4!1', 15)
('2016-5-4!2', 17)
('2016-5-4!3', 12)
('2016-5-4!4', 4)
('2016-5-4!5', 1)
('2016-5-4!7', 1)
('2016-5-5!0', 20)
('2016-5-5!1', 5)
('2016-5-5!2', 9)
('2016-5-5!3', 4)
('2016-5-5!4', 3)
('2016-5-5!5', 3)
('2016-5-5!9', 1)
('2016-5-6!0', 51)
('2016-5-6!1', 12)
('2016-5-6!2', 22)
('2016-5-6!3', 7)
('2016-5-6!4', 6)
('2016-5-6!5', 1)
('2016-5-6!6', 1)
('2016-5-6!8', 1)
('2016-5-7!0', 71)
('2016-5-7!1', 10)
('2016-5-7!10', 1)
('2016-5-7!2', 28)
('2016-5-7!3', 10)
('2016-5-7!4', 13)
('2016-5-7!5', 4)
('2016-5-7!6', 2)
('2016-5-7!7', 1)
('2016-5-7!8', 1)
('2016-5-8!0', 39)
('2016-5-8!1', 5)
('2016-5-8!2', 8)
('2016-5-8!3', 8)
('2016-5-8!4', 5)
('2016-5-8!9', 1)
('2016-5-9!0', 36)
('2016-5-9!1', 17)
('2016-5-9!2', 20)
('2016-5-9!3', 7)
('2016-5-9!4', 4)
('2016-5-9!5', 5)
('2016-5-9!7', 1)
('2016-5-9!8', 1)
('2016-6-1!0', 69)
('2016-6-1!1', 20)
('2016-6-1!2', 16)
('2016-6-1!3', 11)
('2016-6-1!4', 5)
('2016-6-1!5', 4)
('2016-6-1!6', 1)
('2016-6-10!0', 73)
('2016-6-10!1', 14)
('2016-6-10!11', 1)
('2016-6-10!2', 16)
('2016-6-10!3', 7)
('2016-6-10!4', 12)
('2016-6-10!6', 2)
('2016-6-10!7', 1)
('2016-6-10!8', 1)
('2016-6-11!0', 83)
('2016-6-11!1', 19)
('2016-6-11!2', 21)
('2016-6-11!3', 11)
('2016-6-11!4', 6)
('2016-6-11!5', 5)
('2016-6-11!6', 2)
('2016-6-11!8', 1)
('2016-6-11!9', 1)
('2016-6-12!0', 26)
('2016-6-12!1', 8)
('2016-6-12!2', 9)
('2016-6-12!3', 4)
('2016-6-12!4', 2)
('2016-6-12!5', 1)
('2016-6-13!0', 59)
('2016-6-13!1', 13)
('2016-6-13!2', 14)
('2016-6-13!3', 8)
('2016-6-13!4', 4)
('2016-6-13!5', 6)
('2016-6-13!6', 3)
('2016-6-14!0', 61)
('2016-6-14!1', 15)
('2016-6-14!14', 1)
('2016-6-14!2', 17)
('2016-6-14!3', 4)
('2016-6-14!4', 4)
('2016-6-14!5', 4)
('2016-6-14!6', 2)
('2016-6-14!7', 1)
('2016-6-14!8', 2)
('2016-6-15!0', 76)
('2016-6-15!1', 11)
('2016-6-15!2', 20)
('2016-6-15!3', 11)
