('2011-11-09!8', 2)
('2011-11-09!6', 1)
('2011-11-09!5', 16)
('2011-11-09!4', 43)
('2011-11-09!3', 592)
('2011-11-09!2', 4261)
('2011-11-09!16', 1)
('2011-11-09!1', 83118)
('2011-11-09!0', 2816335)
('2011-11-08!6', 1)
('2011-11-08!5', 8)
('2011-11-08!4', 34)
('2011-11-08!3', 264)
('2011-11-08!2', 3951)
('2011-11-08!1', 80381)
('2011-11-08!0', 2801379)
('2011-11-07!8', 1)
('2011-11-07!6', 1)
('2011-11-07!5', 8)
('2011-11-07!4', 34)
('2011-11-07!3', 271)
('2011-11-07!2', 3605)
('2011-11-07!1', 82006)
('2011-11-07!0', 2856518)
('2011-11-06!6', 4)
('2011-11-06!5', 2)
('2011-11-06!4', 28)
('2011-11-06!3', 194)
('2011-11-06!2', 3219)
('2011-11-06!1', 76360)
('2011-11-06!0', 2980686)
('2011-11-05!8', 1)
('2011-11-05!6', 4)
('2011-11-05!5', 6)
('2011-11-05!4', 54)
('2011-11-05!3', 190)
('2011-11-05!2', 3343)
('2011-11-05!1', 87377)
('2011-11-05!0', 3024254)
('2011-11-04!7', 1)
('2011-11-04!6', 32)
('2011-11-04!5', 14)
('2011-11-04!4', 43)
('2011-11-04!3', 411)
('2011-11-04!2', 4569)
('2011-11-04!10', 1)
('2011-11-04!1', 88101)
('2011-11-04!0', 2924327)
('2011-11-03!8', 1)
('2011-11-03!7', 3)
('2011-11-03!6', 2)
('2011-11-03!5', 3)
('2011-11-03!4', 41)
('2011-11-03!3', 315)
('2011-11-03!2', 3829)
('2011-11-03!1', 86190)
('2011-11-03!0', 2817245)
('2011-11-02!9', 1)
('2011-11-02!6', 1)
('2011-11-02!5', 3)
('2011-11-02!4', 69)
('2011-11-02!3', 277)
('2011-11-02!2', 4272)
('2011-11-02!1', 89886)
('2011-11-02!0', 2761181)
('2011-11-01!5', 8)
('2011-11-01!4', 41)
('2011-11-01!3', 361)
('2011-11-01!2', 4825)
('2011-11-01!1', 89302)
('2011-11-01!0', 2767860)
('2011-10-31!5', 4)
('2011-10-31!4', 41)
('2011-10-31!3', 281)
('2011-10-31!2', 4423)
('2011-10-31!1', 82298)
('2011-10-31!0', 2780776)
('2011-10-30!6', 1)
('2011-10-30!5', 4)
('2011-10-30!4', 19)
('2011-10-30!3', 188)
('2011-10-30!2', 3234)
('2011-10-30!1', 79912)
('2011-10-30!0', 3013536)
('2011-10-29!5', 4)
('2011-10-29!4', 33)
('2011-10-29!3', 230)
('2011-10-29!2', 3802)
('2011-10-29!1', 87974)
('2011-10-29!0', 3029767)
('2011-10-28!6', 3)
('2011-10-28!5', 6)
('2011-10-28!4', 43)
('2011-10-28!3', 286)
('2011-10-28!2', 4246)
('2011-10-28!1', 91574)
('2011-10-28!0', 3049786)
('2011-10-27!8', 1)
('2011-10-27!7', 1)
('2011-10-27!6', 2)
('2011-10-27!5', 6)
('2011-10-27!4', 47)
('2011-10-27!3', 393)
('2011-10-27!2', 4682)
('2011-10-27!1', 96347)
('2011-10-27!0', 2979346)
('2011-10-26!6', 2)
('2011-10-26!5', 9)
('2011-10-26!4', 43)
('2011-10-26!3', 354)
('2011-10-26!2', 4523)
('2011-10-26!1', 91242)
('2011-10-26!0', 2962003)
('2011-10-25!6', 3)
('2011-10-25!5', 4)
('2011-10-25!4', 211)
('2011-10-25!3', 500)
('2011-10-25!2', 4162)
('2011-10-25!1', 85325)
('2011-10-25!0', 2956782)
('2011-10-24!7', 1)
('2011-10-24!6', 1)
('2011-10-24!5', 4)
('2011-10-24!4', 29)
('2011-10-24!3', 458)
('2011-10-24!2', 4239)
('2011-10-24!1', 85766)
('2011-10-24!0', 2958825)
('2011-10-23!5', 11)
('2011-10-23!4', 20)
('2011-10-23!3', 257)
('2011-10-23!2', 3393)
('2011-10-23!15', 1)
('2011-10-23!1', 76412)
('2011-10-23!0', 2947857)
('2011-10-22!6', 1)
('2011-10-22!4', 31)
('2011-10-22!3', 183)
('2011-10-22!2', 3337)
('2011-10-22!1', 83848)
('2011-10-22!0', 3003640)
('2011-10-21!8', 2)
('2011-10-21!7', 1)
('2011-10-21!6', 1)
('2011-10-21!5', 10)
('2011-10-21!4', 84)
('2011-10-21!3', 260)
('2011-10-21!2', 4254)
('2011-10-21!1', 87425)
('2011-10-21!0', 3102428)
('2011-10-20!5', 5)
('2011-10-20!4', 40)
('2011-10-20!3', 405)
('2011-10-20!2', 4484)
('2011-10-20!1', 88084)
('2011-10-20!0', 3049089)
('2011-10-19!6', 3)
('2011-10-19!5', 2)
('2011-10-19!4', 50)
('2011-10-19!3', 315)
('2011-10-19!2', 4257)
('2011-10-19!1', 89572)
('2011-10-19!0', 3050191)
('2011-10-18!6', 1)
('2011-10-18!5', 2)
('2011-10-18!4', 51)
('2011-10-18!3', 296)
('2011-10-18!2', 3969)
('2011-10-18!1', 87976)
('2011-10-18!0', 3057442)
('2011-10-17!5', 4)
('2011-10-17!4', 34)
('2011-10-17!3', 317)
('2011-10-17!2', 4035)
('2011-10-17!1', 85676)
('2011-10-17!0', 2953695)
('2011-10-16!5', 3)
('2011-10-16!4', 15)
('2011-10-16!3', 197)
('2011-10-16!2', 3398)
('2011-10-16!1', 76606)
('2011-10-16!0', 2885271)
('2011-10-15!6', 1)
('2011-10-15!5', 3)
('2011-10-15!4', 16)
('2011-10-15!3', 219)
('2011-10-15!2', 3810)
('2011-10-15!1', 83214)
('2011-10-15!0', 2838864)
('2011-10-14!6', 3)
('2011-10-14!5', 4)
('2011-10-14!4', 17)
('2011-10-14!3', 287)
('2011-10-14!2', 3710)
('2011-10-14!1', 79447)
('2011-10-14!0', 2801796)
('2011-10-13!5', 3)
('2011-10-13!4', 32)
('2011-10-13!3', 358)
('2011-10-13!2', 4299)
('2011-10-13!1', 82969)
('2011-10-13!0', 2792281)
('2011-10-12!5', 4)
('2011-10-12!4', 37)
('2011-10-12!3', 558)
('2011-10-12!2', 3312)
('2011-10-12!1', 68358)
('2011-10-12!0', 2352087)
('2011-10-11!6', 3)
('2011-10-11!5', 11)
('2011-10-11!4', 24)
('2011-10-11!3', 222)
('2011-10-11!2', 3823)
('2011-10-11!1', 77349)
('2011-10-11!0', 2577445)
('2011-10-10!8', 1)
('2011-10-10!6', 1)
('2011-10-10!5', 2)
('2011-10-10!4', 31)
('2011-10-10!3', 297)
('2011-10-10!2', 3760)
('2011-10-10!1', 74070)
('2011-10-10!0', 2512347)
('2011-10-09!5', 2)
('2011-10-09!4', 21)
('2011-10-09!3', 167)
('2011-10-09!2', 3440)
('2011-10-09!1', 71226)
('2011-10-09!0', 2785477)
('2011-10-08!6', 6)
('2011-10-08!5', 12)
('2011-10-08!4', 49)
('2011-10-08!3', 244)
('2011-10-08!2', 3549)
('2011-10-08!1', 84103)
('2011-10-08!0', 2874476)
('2011-10-07!7', 1)
('2011-10-07!6', 1)
('2011-10-07!5', 11)
('2011-10-07!4', 48)
('2011-10-07!3', 341)
('2011-10-07!2', 3841)
('2011-10-07!1', 80496)
('2011-10-07!0', 2695003)
('2011-10-06!8', 1)
('2011-10-06!7', 1)
('2011-10-06!5', 2)
('2011-10-06!4', 42)
('2011-10-06!3', 336)
('2011-10-06!2', 4500)
('2011-10-06!1', 90722)
('2011-10-06!0', 2780997)
('2011-10-05!6', 1)
('2011-10-05!5', 2)
('2011-10-05!4', 38)
('2011-10-05!3', 307)
('2011-10-05!2', 4208)
('2011-10-05!1', 81811)
('2011-10-05!0', 2755470)
('2011-10-04!6', 4)
('2011-10-04!5', 2)
('2011-10-04!4', 36)
('2011-10-04!3', 280)
('2011-10-04!2', 3646)
('2011-10-04!11', 1)
('2011-10-04!1', 81662)
('2011-10-04!0', 2761031)
('2011-10-03!6', 1)
('2011-10-03!5', 7)
('2011-10-03!4', 37)
('2011-10-03!3', 315)
('2011-10-03!2', 4658)
('2011-10-03!1', 80685)
('2011-10-03!0', 2685378)
('2011-10-02!7', 1)
('2011-10-02!5', 5)
('2011-10-02!4', 20)
('2011-10-02!3', 261)
('2011-10-02!2', 3747)
('2011-10-02!1', 87371)
('2011-10-02!0', 2845626)
('2011-10-01!6', 1)
('2011-10-01!5', 8)
('2011-10-01!4', 35)
('2011-10-01!3', 234)
('2011-10-01!2', 3981)
('2011-10-01!1', 91583)
('2011-10-01!0', 2934889)
('2011-09-30!5', 4)
('2011-09-30!4', 47)
('2011-09-30!3', 207)
('2011-09-30!2', 2974)
('2011-09-30!1', 69495)
('2011-09-30!0', 2135966)
('2011-09-29!7', 1)
('2011-09-29!6', 1)
('2011-09-29!5', 2)
('2011-09-29!4', 31)
('2011-09-29!3', 313)
('2011-09-29!2', 4044)
('2011-09-29!1', 84379)
('2011-09-29!0', 2505112)
('2011-09-28!6', 1)
('2011-09-28!5', 4)
('2011-09-28!4', 47)
('2011-09-28!3', 368)
('2011-09-28!2', 4585)
('2011-09-28!1', 87396)
('2011-09-28!0', 2739936)
('2011-09-27!6', 6)
('2011-09-27!5', 7)
('2011-09-27!4', 39)
('2011-09-27!3', 329)
('2011-09-27!2', 3750)
('2011-09-27!13', 10)
('2011-09-27!12', 2)
('2011-09-27!1', 76130)
('2011-09-27!0', 2667943)
('2011-09-26!5', 2)
('2011-09-26!4', 27)
('2011-09-26!3', 220)
('2011-09-26!2', 3528)
('2011-09-26!1', 79556)
('2011-09-26!0', 2682042)
('2011-09-25!5', 2)
('2011-09-25!4', 27)
('2011-09-25!3', 192)
('2011-09-25!2', 3551)
('2011-09-25!1', 81082)
('2011-09-25!0', 2802270)
('2011-09-24!5', 8)
('2011-09-24!4', 51)
('2011-09-24!3', 221)
('2011-09-24!2', 3597)
('2011-09-24!1', 86502)
('2011-09-24!0', 2916159)
('2011-09-23!8', 1)
('2011-09-23!6', 6)
('2011-09-23!5', 6)
('2011-09-23!4', 152)
('2011-09-23!3', 301)
('2011-09-23!2', 3894)
('2011-09-23!1', 88582)
('2011-09-23!0', 2902606)
('2011-09-22!8', 1)
('2011-09-22!7', 2)
('2011-09-22!6', 3)
('2011-09-22!5', 6)
('2011-09-22!4', 64)
('2011-09-22!3', 360)
('2011-09-22!2', 4907)
('2011-09-22!1', 86760)
('2011-09-22!0', 2756345)
('2011-09-21!5', 1)
('2011-09-21!4', 34)
('2011-09-21!3', 341)
('2011-09-21!2', 4411)
('2011-09-21!1', 80811)
('2011-09-21!0', 2706664)
('2011-09-20!6', 1)
('2011-09-20!5', 6)
('2011-09-20!4', 69)
('2011-09-20!3', 549)
('2011-09-20!2', 4365)
('2011-09-20!1', 78217)
('2011-09-20!0', 2674394)
('2011-09-19!6', 1)
('2011-09-19!5', 10)
('2011-09-19!4', 26)
('2011-09-19!3', 297)
('2011-09-19!2', 3784)
('2011-09-19!1', 78346)
('2011-09-19!0', 2680825)
('2011-09-18!6', 2)
('2011-09-18!5', 4)
('2011-09-18!4', 19)
('2011-09-18!3', 183)
('2011-09-18!2', 3399)
('2011-09-18!1', 76048)
('2011-09-18!0', 2850464)
('2011-09-17!8', 1)
('2011-09-17!6', 1)
('2011-09-17!5', 4)
('2011-09-17!4', 12)
('2011-09-17!3', 233)
('2011-09-17!2', 3794)
('2011-09-17!1', 80996)
('2011-09-17!0', 2951685)
('2011-09-16!6', 1)
('2011-09-16!5', 4)
('2011-09-16!4', 44)
('2011-09-16!3', 305)
('2011-09-16!2', 3852)
('2011-09-16!1', 83434)
('2011-09-16!0', 2879110)
('2011-09-15!6', 1)
('2011-09-15!5', 8)
('2011-09-15!4', 50)
('2011-09-15!3', 319)
('2011-09-15!2', 4477)
('2011-09-15!1', 82610)
('2011-09-15!0', 2645781)
('2011-09-14!7', 3)
('2011-09-14!6', 2)
('2011-09-14!5', 13)
('2011-09-14!4', 42)
('2011-09-14!3', 322)
('2011-09-14!2', 4470)
('2011-09-14!1', 80719)
('2011-09-14!0', 2645969)
('2011-09-13!7', 1)
('2011-09-13!6', 1)
('2011-09-13!5', 10)
('2011-09-13!4', 28)
('2011-09-13!3', 290)
('2011-09-13!2', 4133)
('2011-09-13!1', 80037)
('2011-09-13!0', 2650800)
('2011-09-12!5', 1)
('2011-09-12!4', 25)
('2011-09-12!3', 302)
('2011-09-12!2', 3978)
('2011-09-12!1', 83180)
('2011-09-12!0', 2629674)
('2011-09-11!7', 1)
('2011-09-11!5', 5)
('2011-09-11!4', 20)
('2011-09-11!3', 164)
('2011-09-11!2', 2972)
('2011-09-11!1', 76030)
('2011-09-11!0', 2834274)
('2011-09-10!5', 2)
('2011-09-10!4', 11)
('2011-09-10!3', 207)
('2011-09-10!2', 3576)
('2011-09-10!1', 85843)
('2011-09-10!0', 2891398)
('2011-09-09!6', 1)
('2011-09-09!5', 1)
('2011-09-09!4', 20)
('2011-09-09!3', 228)
('2011-09-09!2', 3705)
('2011-09-09!14', 1)
('2011-09-09!1', 81095)
('2011-09-09!0', 2846727)
('2011-09-08!8', 3)
('2011-09-08!6', 6)
('2011-09-08!5', 33)
('2011-09-08!4', 82)
('2011-09-08!3', 311)
('2011-09-08!2', 4075)
('2011-09-08!10', 1)
('2011-09-08!1', 82271)
('2011-09-08!0', 2685759)
('2011-09-07!8', 6)
('2011-09-07!7', 5)
('2011-09-07!6', 6)
('2011-09-07!5', 7)
('2011-09-07!4', 76)
('2011-09-07!3', 316)
('2011-09-07!2', 3921)
('2011-09-07!12', 1)
('2011-09-07!1', 77920)
('2011-09-07!0', 2527370)
('2011-09-06!8', 11)
('2011-09-06!7', 7)
('2011-09-06!6', 2)
('2011-09-06!5', 5)
('2011-09-06!4', 65)
('2011-09-06!3', 372)
('2011-09-06!2', 4435)
('2011-09-06!1', 85209)
('2011-09-06!0', 2772476)
('2011-09-05!8', 2)
('2011-09-05!7', 1)
('2011-09-05!5', 6)
('2011-09-05!4', 58)
('2011-09-05!3', 325)
('2011-09-05!2', 4682)
('2011-09-05!1', 87163)
('2011-09-05!0', 2906926)
('2011-09-04!6', 1)
('2011-09-04!5', 11)
('2011-09-04!4', 84)
('2011-09-04!3', 197)
('2011-09-04!2', 3645)
('2011-09-04!1', 81717)
('2011-09-04!0', 2914291)
('2011-09-03!6', 3)
('2011-09-03!5', 3)
('2011-09-03!4', 23)
('2011-09-03!3', 208)
('2011-09-03!2', 3696)
('2011-09-03!1', 89912)
('2011-09-03!0', 2881865)
('2011-09-02!6', 13)
('2011-09-02!5', 9)
('2011-09-02!4', 39)
('2011-09-02!3', 275)
('2011-09-02!2', 4294)
('2011-09-02!1', 90464)
('2011-09-02!0', 2911823)
('2011-09-01!6', 1)
('2011-09-01!5', 4)
('2011-09-01!4', 41)
('2011-09-01!3', 223)
('2011-09-01!2', 3944)
('2011-09-01!1', 87530)
('2011-09-01!0', 2808071)
('2011-08-31!6', 2)
('2011-08-31!5', 4)
('2011-08-31!4', 31)
('2011-08-31!3', 275)
('2011-08-31!2', 3723)
('2011-08-31!1', 82394)
('2011-08-31!0', 2850127)
('2011-08-30!6', 2)
('2011-08-30!5', 3)
('2011-08-30!4', 37)
('2011-08-30!3', 263)
('2011-08-30!2', 3977)
('2011-08-30!1', 83781)
('2011-08-30!0', 2874847)
('2011-08-29!7', 2)
('2011-08-29!5', 5)
('2011-08-29!4', 34)
('2011-08-29!3', 248)
('2011-08-29!2', 3756)
('2011-08-29!1', 82644)
('2011-08-29!0', 2955842)
('2011-08-28!9', 1)
('2011-08-28!8', 1)
('2011-08-28!7', 1)
('2011-08-28!6', 2)
('2011-08-28!5', 4)
('2011-08-28!4', 27)
('2011-08-28!3', 316)
('2011-08-28!20', 1)
('2011-08-28!2', 3481)
('2011-08-28!1', 81091)
('2011-08-28!0', 2910312)
('2011-08-27!7', 2)
('2011-08-27!6', 1)
('2011-08-27!5', 5)
('2011-08-27!4', 29)
('2011-08-27!3', 235)
('2011-08-27!2', 3350)
('2011-08-27!1', 79892)
('2011-08-27!0', 2746608)
('2011-08-26!7', 1)
('2011-08-26!6', 1)
('2011-08-26!5', 2)
('2011-08-26!4', 40)
('2011-08-26!3', 293)
('2011-08-26!2', 3952)
('2011-08-26!1', 91972)
('2011-08-26!0', 3055050)
('2011-08-25!7', 2)
('2011-08-25!6', 1)
('2011-08-25!5', 2)
('2011-08-25!4', 87)
('2011-08-25!3', 290)
('2011-08-25!2', 4095)
('2011-08-25!1', 89602)
('2011-08-25!0', 2872836)
('2011-08-24!6', 2)
('2011-08-24!5', 7)
('2011-08-24!4', 31)
('2011-08-24!3', 281)
('2011-08-24!2', 4221)
('2011-08-24!1', 88525)
('2011-08-24!0', 2918613)
('2011-08-23!5', 13)
('2011-08-23!4', 46)
('2011-08-23!3', 329)
('2011-08-23!2', 4327)
('2011-08-23!1', 95823)
('2011-08-23!0', 3082913)
('2011-08-22!7', 1)
('2011-08-22!5', 9)
('2011-08-22!4', 46)
('2011-08-22!3', 272)
('2011-08-22!2', 3983)
('2011-08-22!1', 90362)
('2011-08-22!0', 3008018)
